id,setId,type,correct,คำตอบที่คาด,ระดับ,ชิ้นเฉลย,ท่อนสรุป(ตัดมา 220 ตัวท้าย)
chap-15-statistics-q184,chap-15-statistics,mc,1,"$\sum Y=cn+b\sum X_1+a\sum X_2$
$\sum X_1Y=c\sum X_1+b\sum X_1^2+a\sum",🔴 ไม่เจอเลย,14,ถูกต้อง→ตัวเลือก2💡เทคนิคที่ใช้สมการปกติของY=c+bX_1+aX_2จัดเป็นเมทริกซ์สมมาตรสัมประสิทธิ์ของbในสมการX_2ต้องเท่ากับสัมประสิทธิ์ของaในสมการX_1คือ\sumX_1X_2⚠️จุดที่เด็กมักผิดสับสนกำลังของX_1X_2ในพจน์ไขว้ทำให้ความสมมาตรเสียไป
chap-15-statistics-q190,chap-15-statistics,mc,0,ค่าเฉลี่ยของรายได้ต่อเดือนของครัวเรือนเกษตรกรจังหวัดตาก เป็นสารสนเทศ,🔴 ไม่เจอเลย,19,อก1ที่ถูก✅คำตอบ:ค่าเฉลี่ย...เป็นสารสนเทศ→ตัวเลือก1💡เทคนิคที่ใช้แยกให้ชัดระหว่างข้อมูลดิบ-สารสนเทศสำมะโน-สำรวจตัวอย่างปฐมภูมิ-ทุติยภูมิ⚠️จุดที่เด็กมักผิดเข้าใจว่าตัวแปรต้องเป็นตัวเลขเสมอทั้งที่ตัวแปรเชิงคุณภาพก็เป็นตัวแปร
chap-15-statistics-q199,chap-15-statistics,fill,"'132, 254'","132, 254",🔴 ไม่เจอเลย,23,"วนต่าง""ของจุดกึ่งกลางที่เปลี่ยนชั้นไม่ต้องสร้างตารางใหม่ทั้งหมดและใช้สมบัติการแปลงเชิงเส้น\barY=a\barX+b⚠️จุดที่เด็กมักผิดใช้ค่าจริง59159\dotsมาบวกลบแทนที่จะใช้จุดกึ่งกลางชั้น74.5174.5ซึ่งเป็นวิธีคิดของตารางแจกแจงความถี่"
chap-15-statistics-q245,chap-15-statistics,mc,3,$b < c < a$,🔴 ไม่เจอเลย,16,วมอยู่ระหว่าง1625ยืนยันว่าค่าเฉลี่ยเท่ากัน✅คำตอบ:b💡เทคนิคที่ใช้ค่าเฉลี่ยเท่ากัน→P80เรียงตามขนาดส่วนเบี่ยงเบนมาตรฐาน⚠️จุดที่เด็กมักผิดคิดว่าความแปรปรวนรวม=ผลรวม25+16ที่จริงเป็นค่าเฉลี่ยถ่วงน้ำหนัก20.5เมื่อค่าเฉลี่ยเท่ากัน
chap-15-statistics-q253,chap-15-statistics,fill,'15.87',15.87,🔴 ไม่เจอเลย,13,✔ตรวจคำตอบ50💡เทคนิคที่ใช้เปอร์เซ็นไทล์=PZ⚠️จุดที่เด็กมักผิดสำหรับzติดลบต้องใช้PZ<-z=1-PZ<zไม่ใช่PZ<zตรงๆ
chap-15-statistics-q256,chap-15-statistics,fill,'15.87',15.87,🔴 ไม่เจอเลย,16,✔ตรวจคำตอบ4💡เทคนิคที่ใช้ในการแจกแจงปกติใช้มัธยฐานแทนค่าเฉลี่ยหาsจากC.V.แล้วหาพื้นที่หาง⚠️จุดที่เด็กมักผิดลืมว่ามัธยฐาน=ค่าเฉลี่ยหรือลืมว่าหางซ้าย=1-PZ<1
chap-15-statistics-q267,chap-15-statistics,fill,"'79.5, 45'","79.5, 45",🔴 ไม่เจอเลย,15,และมัธยฐาน=45💡เทคนิคที่ใช้มัธยฐาน=จุดกึ่งกลางของสองเปอร์เซ็นไทล์ที่สมมาตรและผลต่างของสองค่า=2z\sigma⚠️จุดที่เด็กมักผิดสับสนว่าP_33P_67ไม่สมมาตรแท้จริงทั้งคู่ห่างจากค่ากลางเท่ากันz=\pm0.44เพราะPZ<0.44=0.67และPZ<-0.44=0.33
chap-15-statistics-q28,chap-15-statistics,mc,1,ก. ผิด ข. ถูก,🔴 ไม่เจอเลย,15,2💡เทคนิคที่ใช้จำว่าaที่ทำให้ผลรวมกำลังสองของส่วนเบี่ยงเบนต่ำสุดคือค่าเฉลี่ยเสมอและค่าเฉลี่ยลำดับเลขคณิตคือค่ากลางของพจน์หัวท้าย⚠️จุดที่เด็กมักผิดเผลอคิดว่าa=3จากพจน์แรกของลำดับหรือคำนวณ\sumx_iผิดเครื่องหมายตอนบวกสองสมการ
chap-15-statistics-q32,chap-15-statistics,mc,4,ไม่มีคำตอบที่ถูกต้องในข้อ 1. ถึงข้อ 4.,🔴 ไม่เจอเลย,12,ตัวเลือกใดถูก✅คำตอบ:ไม่มีคำตอบที่ถูกต้องในข้อ1.-4.→ตัวเลือก5💡เทคนิคที่ใช้นับความถี่ให้ครบทุกค่าก่อนสรุปอย่ารีบเลือกค่าแรกที่เห็นซ้ำ⚠️จุดที่เด็กมักผิดเห็น2ซ้ำก็เลือกตอบ2ทันทีโดยลืมว่า4ก็ซ้ำเท่ากันทำให้เป็นข้อมูลสองฐานนิยม
chap-15-statistics-q34,chap-15-statistics,mc,1,ข้อมูลชุดนี้มีการแจกแจงแบบเบ้ขวา และมีฐานนิยมเท่ากับ $3$,🔴 ไม่เจอเลย,16,ือก2ข้อ1ไม่ใช่โค้งปกติข้อ34ไม่ใช่เบ้ซ้าย✅คำตอบ:เบ้ขวาฐานนิยม3→ตัวเลือก2💡เทคนิคที่ใช้คำนวณค่ากลางทั้งสามแล้วเรียงลำดับเพื่อสรุปความเบ้ได้ทันที⚠️จุดที่เด็กมักผิดนับความถี่ฐานนิยมพลาดหรือสลับทิศเบ้เบ้ขวา=ค่าเฉลี่ยอยู่ขวาสุด
chap-15-statistics-q36,chap-15-statistics,mc,2,ค่ากลางของจำนวนเงินดังกล่าว คือ $41$ บาท,🔴 ไม่เจอเลย,15,✔ตรวจคำตอบค่ากลางที่เหมาะสมคือมัธยฐาน=41บาท✅คำตอบ:41บาท→ตัวเลือก3💡เทคนิคที่ใช้มีค่าสุดโต่งให้เลือกมัธยฐานแทนค่าเฉลี่ย⚠️จุดที่เด็กมักผิดเลือกค่าเฉลี่ย70.50ตัวเลือก4ทั้งที่ถูกบิดเบือนด้วยค่านอกเกณฑ์
chap-15-statistics-q38,chap-15-statistics,mc,2,"มัธยฐาน มีค่า $3{,}799.50$ บาท",🔴 ไม่เจอเลย,16,สมเพราะมีชั้นเปิด✅คำตอบ:มัธยฐาน3799.50บาท→ตัวเลือก3💡เทคนิคที่ใช้ชั้น3000-4999กว้าง2000ต้องใช้ความกว้างชั้นจริงในสูตร⚠️จุดที่เด็กมักผิดใช้ความกว้างชั้น=1000ทั้งที่ชั้นมัธยฐานกว้าง2000หรือพยายามหาค่าเฉลี่ยทั้งที่มีชั้นเปิด
chap-15-statistics-q40,chap-15-statistics,mc,3,จำนวนนักเรียนที่สอบได้คะแนนต่ำกว่าสมชายมี $34$ คน,🔴 ไม่เจอเลย,12,"ไปไม่ได้หรือสรุปเกณฑ์ดีเองไม่ได้✅คำตอบ:มีนักเรียนต่ำกว่าสมชาย34คน→ตัวเลือก4💡เทคนิคที่ใช้P_rแปลงเป็นจำนวนคนด้วย\fracr100\timesN⚠️จุดที่เด็กมักผิดสับสนว่าเปอร์เซนไทล์คือเปอร์เซ็นต์ของคะแนนหรือคิดกลับเป็นจำนวนคนที่""สูงกว่า"""
