id,ชุด,ชนิด,มีตาราง,มีรูป,correct,หัวโจทย์ 110 ตัวอักษร
pat1-2557-11-q27,pat1-2557-11,mc,,มี,2,คะแนนสอบของนักเรียน $160$ คน มีการแจกแจงปกติ โดยมีค่าเฉลี่ยเลขคณิตเท่ากับ $60$ คะแนน มีนักเรียนเพียง $4$ คนที่
pat1-2557-11-q31,pat1-2557-11,fill,,มี,7,"ให้ $S'$ แทนคอมพลีเมนต์ของเซต $S$ และ $n(S)$ แทนจำนวนสมาชิกของเซต $S$ ให้ $A, B$ และ $C$ เป็นสับเซตของเอกภพสัม"
pat1-2557-11-q32,pat1-2557-11,fill,,มี,169,ให้ $A = \cos 15° + \cos 87° + \cos 159° + \cos 231° + \cos 303°$ และ $B = \sin\left(\arctan\left(\dfrac{15}{8
pat1-2557-11-q41,pat1-2557-11,fill,,มี,34.5,ให้ $f$ เป็นฟังก์ชันซึ่งมีโดเมนและเรนจ์เป็นสับเซตของเซตของจำนวนจริง โดยที่ $f(2x - 1) = 4x^2 - 10x + a$ เมื่อ 
pat1-2558-03-q01,pat1-2558-03,mc,,มี,1,ให้ $R$ แทนเซตของจำนวนจริง กำหนดเอกภพสัมพัทธ์คือ $\{ x \in R \mid 1 < x < 2 \}$ ให้ $P(x)$ แทน $3x^2 - 4x - 4 
pat1-2558-03-q03,pat1-2558-03,mc,,มี,1,ถ้า $A$ เป็นเซตของจำนวนจริง $x$ ทั้งหมดที่สอดคล้องกับอสมการ $x < \sqrt{6 + x - x^2} + 1 < x + 3$ แล้วเซต $A$ เ
pat1-2558-03-q04,pat1-2558-03,mc,,มี,2,"ให้ $R$ แทนเซตของจำนวนจริง และให้ $S'$ แทนคอมพลีเมนต์ของเซต $S$ ให้ $f = \{ (x, y) \in R \times R \mid y^2 + |"
pat1-2558-03-q06,pat1-2558-03,mc,,มี,3,กำหนด $0 \le \theta \le 90°$ และ $f(x) = 12x - 9x^2$ เมื่อ $0 < x < 1$ ถ้า $\sin\theta = a$ เมื่อ $a$ เป็นจำนว
pat1-2558-03-q10,pat1-2558-03,mc,,มี,0,"กำหนดให้ $16y^2 - 9x^2 + 36x + 32y + 124 = 0$ เป็นสมการของไฮเพอร์โบลา ให้ $L$ เป็นเส้นตรงผ่านจุด $(0, 0)$ และจ"
pat1-2558-03-q11,pat1-2558-03,mc,,มี,0,"ถ้าจุด $(a, b)$ เป็นจุดบนเส้นตรง $2y - x + 6 = 0$ ที่อยู่ใกล้จุด $(3, 1)$ มากที่สุด วงกลมที่มีจุด $(a, b)$ เป็"
pat1-2558-03-q12,pat1-2558-03,mc,,มี,3,"ให้ $\bar{a}, \bar{b}$ และ $\bar{c}$ เป็นเวกเตอร์บนระนาบ โดยที่ $\bar{a} + \bar{b} + \bar{c} = \bar{0}$ เวกเตอ"
pat1-2558-03-q19,pat1-2558-03,mc,,มี,3,"กำหนดให้วงรีรูปหนึ่ง ผ่านจุด $(8, 0)$ มีจุดศูนย์กลางอยู่ที่ $(4, -1)$ และโฟกัสจุดหนึ่งอยู่ที่ $(1, -1)$ ถ้าพาร"
pat1-2558-03-q22,pat1-2558-03,mc,,มี,2,นาย ก. วางแผนจะปลูกมันหรือสับปะรดบนที่ดิน $150$ ไร่ โดยมีข้อมูลในการลงทุนดังนี้ ในการปลูกมัน จะต้องลงทุนค่าต้น
pat1-2558-03-q27,pat1-2558-03,mc,,มี,0,คะแนนสอบวิชาคณิตศาสตร์ของนักเรียนห้องหนึ่ง มีการแจกแจงปกติ โดยมีค่ามัธยฐานเท่ากับ $60$ คะแนน ถ้านักเรียนที่สอบ
pat1-2558-03-q29,pat1-2558-03,mc,,มี,3,กำหนดให้ $z = a + bi$ โดยที่ $a$ และ $b$ เป็นจำนวนจริงที่ $ab > 0$ และ $i = \sqrt{-1}$ ถ้า $z^3 = i$ แล้วค่าขอ
pat1-2558-03-q31,pat1-2558-03,fill,,มี,8,"ให้ $P(S)$ แทนเพาเวอร์เซตของเซต $S$ ถ้า $A, B, C, D$ และ $E$ เป็นเซตจำกัด โดยที่ $P(D) = \{\, \emptyset, \{1\}"
pat1-2558-10-q02,pat1-2558-10,mc,,มี,4,"ให้ $S'$ แทนคอมพลีเมนต์ของ $S$ และ $n(S)$ แทนจำนวนสมาชิกของเซต $S$ ให้ $A, B$ และ $C$ เป็นเซตใด ๆ โดยที่ $A \c"
pat1-2558-10-q03,pat1-2558-10,mc,,มี,2,ให้ $A$ เป็นเซตคำตอบของอสมการ $\bigl| |x-1| - 1 \bigr| < 1$ และ $B$ เป็นเซตคำตอบของอสมการ $\dfrac{1}{x+1} \ge 
pat1-2558-10-q10,pat1-2558-10,mc,,มี,4,ให้วงกลม $C$ มีสมการเป็น $x^2 + y^2 + ax - 6y - 12 = 0$ เมื่อ $a > 0$ โดยระยะทางจากจุดศูนย์กลางของวงกลม $C$ ไป
pat1-2558-10-q11,pat1-2558-10,mc,,มี,2,ให้พาราโบลารูปหนึ่ง มีสมการเป็น $y^2 - 4y + 40x - 236 = 0$ โดยมี $V$ และ $F$ เป็นจุดยอด และโฟกัสของพาราโบลาตาม
pat1-2558-10-q14,pat1-2558-10,mc,,มี,0,กำหนดให้ $C$ เป็นเส้นโค้ง $y = 2 + x|x-1|$ เมื่อ $x$ เป็นจำนวนจริง ถ้า $L$ เป็นเส้นตรงที่สัมผัสกับเส้นโค้ง $C$
pat1-2558-10-q16,pat1-2558-10,mc,,มี,3,กำหนดให้ $\vec{A}$ และ $\vec{B}$ เป็นเวกเตอร์ในระนาบ โดยที่ $\vec{A} = 16\bar{i} + a\bar{j}$ และ $\vec{B} = 8\
pat1-2558-10-q19,pat1-2558-10,mc,,มี,1,กำหนดให้ $z$ เป็นจำนวนเชิงซ้อนที่สอดคล้องกับสมการ $(1+i)\bar{z} - \dfrac{(9-7i)(\bar{z}-z)}{3+i} = 6 - 2i$ เมื
pat1-2558-10-q22,pat1-2558-10,mc,,มี,3,คะแนนสอบวิชาคณิตศาสตร์ของนักเรียนห้องหนึ่ง มีการแจกแจงปกติ โดยมีสัมประสิทธิ์ของการแปรผันของคะแนนสอบวิชานี้เท่า
pat1-2558-10-q25,pat1-2558-10,mc,,มี,4,"ภายใต้อสมการข้อจำกัดต่อไปนี้ $x + 2y \le 4$, $x - y \le 1$, $x + y \ge 1$, $x \ge 0$ และ $y \ge 0$ สมการจุดประ"
pat1-2558-10-q29,pat1-2558-10,mc,มี,,1,"กำหนดข้อมูลชุดหนึ่ง ดังตารางแจกแจงความถี่ (อันตรภาคชั้น คะแนน : ความถี่) ได้แก่ ช่วง 0–2 ความถี่ 3, ช่วง 3–5 ค"
pat1-2558-10-q31,pat1-2558-10,fill,,มี,230,ในการสำรวจความชอบเรียนวิชาคณิตศาสตร์ วิชาภาษาไทย และวิชาภาษาอังกฤษ ของนักเรียนกลุ่มหนึ่ง พบว่า มีนักเรียนชอบเร
pat1-2558-10-q42,pat1-2558-10,fill,,มี,1.5,"ให้ $A$ เป็นเซตของจำนวนจริง $x$ ทั้งหมด ที่สอดคล้องกับอสมการ $\dfrac{\sqrt{2}\,x}{\sqrt{1+x} + \sqrt{1-x}} < \"
pat1-2559-03-q02,pat1-2559-03,mc,,มี,2,ในการสำรวจนักเรียนห้องหนึ่ง เกี่ยวกับความชอบเรียนวิชาคณิตศาสตร์ วิชาภาษาอังกฤษ และวิชาภาษาไทย พบว่านักเรียนในห
pat1-2559-03-q07,pat1-2559-03,mc,,มี,1,กำหนดเอกภพสัมพัทธ์คือ $\{ x \in \mathbb{R} \mid 0 < |x| < 2 \}$ เมื่อ $\mathbb{R}$ แทนเซตของจำนวนจริง ให้ $P(x
pat1-2559-03-q11,pat1-2559-03,mc,,มี,4,"ให้ $C$ เป็นวงกลมมีจุดศูนย์กลางอยู่ที่จุด $A$ เส้นตรง $3x + 4y = 35$ สัมผัสวงกลมที่จุด $(5, 5)$ ถ้าไฮเพอร์โบลา"
pat1-2559-03-q12,pat1-2559-03,mc,,มี,2,ให้ $\mathbb{R}$ แทนเซตของจำนวนจริง ถ้า $A$ เป็นเซตคำตอบของอสมการ $\sqrt{x+2} < \sqrt{3-x} + \sqrt{2x-1}$ แล้ว
pat1-2559-03-q13,pat1-2559-03,mc,,มี,2,กำหนดให้ $P$ เป็นพาราโบลารูปหนึ่งมีสมการเป็น $x^2 + 4x + 3y - 5 = 0$ และพาราโบลา $P$ ตัดแกน $x$ ที่จุด $A$ และ
pat1-2559-03-q15,pat1-2559-03,mc,,มี,0,"กำหนดให้ $A$ และ $B$ เป็นจุดสองจุดบนเส้นตรง $y = 2x + 1$ ถ้าจุด $C(-2, 2)$ เป็นจุดที่ทำให้ $|\overline{CA}| = "
pat1-2559-03-q16,pat1-2559-03,mc,,มี,2,ถ้าพาราโบลารูปหนึ่ง มีแกนสมมาตรทับกับแกน $y$ และผ่านจุดปลายของส่วนของเส้นตรง $2x + 3y - 6 = 0$ เมื่อ $x$ สอดคล
pat1-2559-03-q17,pat1-2559-03,mc,,มี,0,"ให้ $f$ เป็นฟังก์ชัน โดยที่ $f(x) = \begin{cases} x + b - 4 , & x \le a \\ x^2 + bx + a , & a < x \le b \\ 2bx"
pat1-2559-03-q19,pat1-2559-03,mc,,มี,1,กำหนดให้ $\mathbb{R}$ แทนเซตของจำนวนจริง ถ้า $A = \{ x \in \mathbb{R} \mid 3^{2x+10} - 4(3^{x+6}) + 27 \le 0 \
pat1-2559-03-q27,pat1-2559-03,mc,,มี,1,กำหนดข้อมูล $x$ และ $y$ มีความสัมพันธ์ ดังตาราง (ดูรูปประกอบ) โดยที่ $x$ และ $y$ มีความสัมพันธ์เชิงฟังก์ชันแบบ
pat1-2559-03-q32,pat1-2559-03,fill,,มี,45,ให้ $A$ แทนเซตของจำนวนเต็มทั้งหมดที่สอดคล้องกับสมการ $|\sqrt{x-1} - 2| + |\sqrt{x-1} - 3| = 1$ ผลบวกของสมาชิกท
pat1-2559-03-q33,pat1-2559-03,fill,,มี,5,กำหนดให้ $z$ เป็นจำนวนเชิงซ้อน โดยที่ $|z| = |z - 1 + i|$ และ $\operatorname{Re}\!\left(\dfrac{(1-2i)z}{3-i}\r
pat1-2559-03-q37,pat1-2559-03,fill,,มี,61,คะแนนสอบวิชาคณิตศาสตร์ของนักเรียนห้องหนึ่ง จำนวน 30 คน มีการแจกแจงปกติ และมีค่าเฉลี่ยเลขคณิตเท่ากับ 64 คะแนน น
pat1-2559-03-q41,pat1-2559-03,fill,,มี,20,"ให้ $\mathbb{R}$ แทนเซตของจำนวนจริง ให้ $r_1 = \{\,(x,y) \in \mathbb{R} \times \mathbb{R} \mid y \ge 0 \text{ "
pat1-2559-10-q06,pat1-2559-10,mc,,มี,2,ถ้า $A$ เป็นเซตคำตอบของอสมการ $\log_3(4^x + 137) < 2 + \log_3(1 + 2^{x+2})$ แล้ว $A$ เป็นสับเซตของช่วงในข้อใดต
pat1-2559-10-q08,pat1-2559-10,mc,,มี,3,ให้ $f$ เป็นฟังก์ชัน โดยที่ $f(x) = x^3 - 3x^2 + 4$ สำหรับทุกจำนวนจริง $x$ พิจารณาข้อความต่อไปนี้ (ก) ถ้า $0 <
pat1-2559-10-q10,pat1-2559-10,mc,,มี,2,กำหนดให้ $x$ และ $y$ เป็นจำนวนจริงที่สอดคล้องกับสมการ $|(1+i)(x+yi) - 3| = |3(1-i) - x - yi|$ เมื่อ $i^2 = -1$
pat1-2559-10-q11,pat1-2559-10,mc,,มี,3,ถ้า $\cos\theta = \dfrac{3}{5}$ และ $\pi < \theta < 2\pi$ แล้ว $100 \cot\dfrac{\theta}{2} \csc\dfrac{\theta}{2
pat1-2559-10-q12,pat1-2559-10,mc,,มี,2,"ให้ $f = \left\{ (x,y) \in \mathbb{R} \times \mathbb{R} \;\middle|\; y = \dfrac{x-1}{\sqrt{2-x-x^2}} \right\}$"
pat1-2559-10-q14,pat1-2559-10,mc,,มี,2,"กำหนดให้ $P = 4x + 5y$ เป็นฟังก์ชันจุดประสงค์ โดยมีอสมการข้อจำกัด ดังนี้ $x + 2y \geq 10$ , $3x + y \geq 8$ , "
pat1-2559-10-q17,pat1-2559-10,mc,,มี,3,ให้ $P$ เป็นพาราโบลาซึ่งมีสมการเป็น $x^2 + 8x + 4y + 12 = 0$ ถ้า $H$ เป็นไฮเพอร์โบลาที่มีแกนตามขวางขนานกับแกน 
pat1-2559-10-q18,pat1-2559-10,mc,,มี,0,กำหนดให้ $ABC$ เป็นสามเหลี่ยมโดยที่มีความยาวด้านตรงข้ามมุม $A$ มุม $B$ และมุม $C$ เท่ากับ $a$ หน่วย $b$ หน่วย 
pat1-2559-10-q19,pat1-2559-10,mc,,มี,3,กำหนดให้ $P$ เป็นพาราโบลามีสมการเป็น $y = ax^2 + bx + 5$ เมื่อ $a > 0$ และ $b < 0$ ถ้าระยะทางระหว่างโฟกัสกับจุ
pat1-2559-10-q22,pat1-2559-10,mc,,มี,0,กำหนดให้เส้นตรง $3x - 4y - 6 = 0$ ตั้งฉากกับเส้นตรง $x + ay + 3 = 0$ เมื่อ $a$ เป็นจำนวนจริง ถ้าเส้นตรงทั้งสอง
